fixing_commit_hash,introducing_commit_hash,file_path,issue_keys,fixing_date,introducing_date
e17a54141d4d367cb61684b3d58a1afe2884d4a1,9b76bf83c820a7554e929aafac9e2c6404529ecf,vignettes/reply_communication_showcase.Rmd,132;133,2021-09-26T00:14:33-07:00,2021-07-19T20:29:37-10:00
e17a54141d4d367cb61684b3d58a1afe2884d4a1,045355d3605a3fd778e6e7f630fd5798da638b8c,vignettes/social_smell_showcase.Rmd,132;133,2021-09-26T00:14:33-07:00,2021-09-05T03:57:50-07:00
e17a54141d4d367cb61684b3d58a1afe2884d4a1,6e35597c092ca6198534844c03f2864145492d1a,vignettes/social_smell_showcase.Rmd,132;133,2021-09-26T00:14:33-07:00,2021-07-18T04:09:33-10:00
851097eed2462c437535379fd82d71a101ecf771,8e0ac196b7b4198c3cce335d702ebecba6bc24b6,R/parser.R,172,2023-04-13T03:43:40-07:00,2020-05-27T23:59:14-10:00
851097eed2462c437535379fd82d71a101ecf771,6c62c97eeb5668515f14495019117662184ebd15,vignettes/depends_showcase.Rmd,172,2023-04-13T03:43:40-07:00,2020-06-08T21:28:08-10:00
851097eed2462c437535379fd82d71a101ecf771,0677affcb3e4ca67f4f956880b96bd28391ed3f4,vignettes/depends_showcase.Rmd,172,2023-04-13T03:43:40-07:00,2021-09-26T21:02:23-07:00
851097eed2462c437535379fd82d71a101ecf771,c537af9b0b63908f8d48a9e9640d61ee6efae940,vignettes/depends_showcase.Rmd,172,2023-04-13T03:43:40-07:00,2020-06-05T01:32:03-10:00
6d407d629a2646b3bd00d45e483447b1db7b7c01,4b844cc8c978a51f23dae540e3400847db998eb7,R/parser.R,184,2023-04-14T14:11:21-07:00,2021-04-26T14:03:58-10:00
6d407d629a2646b3bd00d45e483447b1db7b7c01,77f0d667aba9a316734407d70c58152b8e5a2958,R/parser.R,184,2023-04-14T14:11:21-07:00,2020-05-24T20:14:46-10:00
a4725c5f152d9c6444c9650afed02611a7a44bb6,a6f3de4ddb5516220c72964c105e87b26cf80cdb,R/network.R,189,2023-04-14T17:38:42-07:00,2021-05-06T00:45:32-10:00
a4725c5f152d9c6444c9650afed02611a7a44bb6,8459acac8d5d42ce2dc326269bd4ea65b1a5f0da,R/network.R,189,2023-04-14T17:38:42-07:00,2020-07-18T03:51:28-10:00
a4725c5f152d9c6444c9650afed02611a7a44bb6,8e0ac196b7b4198c3cce335d702ebecba6bc24b6,R/parser.R,189,2023-04-14T17:38:42-07:00,2020-05-27T23:59:14-10:00
a4725c5f152d9c6444c9650afed02611a7a44bb6,186710b2fdc6f0e1ebf81b077434ebca39729491,vignettes/community_detection_showcase.Rmd,189,2023-04-14T17:38:42-07:00,2021-07-15T03:46:59-10:00
a4725c5f152d9c6444c9650afed02611a7a44bb6,6c62c97eeb5668515f14495019117662184ebd15,vignettes/depends_showcase.Rmd,189,2023-04-14T17:38:42-07:00,2020-06-08T21:28:08-10:00
a4725c5f152d9c6444c9650afed02611a7a44bb6,851097eed2462c437535379fd82d71a101ecf771,vignettes/depends_showcase.Rmd,189,2023-04-14T17:38:42-07:00,2023-04-13T03:43:40-07:00
174c435cafaf2ecb1f6a7bab3cbab72f582120ae,ba4da7cac66b3b767f358f0be37e63fbefdb7c66,DESCRIPTION,181;182;186;190,2023-04-18T06:52:47-07:00,2023-04-17T17:13:49-10:00
174c435cafaf2ecb1f6a7bab3cbab72f582120ae,979d3562317ad161b0a979b04b59a6da70418945,DESCRIPTION,181;182;186;190,2023-04-18T06:52:47-07:00,2023-04-17T15:27:08-10:00
174c435cafaf2ecb1f6a7bab3cbab72f582120ae,ba4da7cac66b3b767f358f0be37e63fbefdb7c66,NAMESPACE,181;182;186;190,2023-04-18T06:52:47-07:00,2023-04-17T17:13:49-10:00
174c435cafaf2ecb1f6a7bab3cbab72f582120ae,979d3562317ad161b0a979b04b59a6da70418945,NAMESPACE,181;182;186;190,2023-04-18T06:52:47-07:00,2023-04-17T15:27:08-10:00
